Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
openstego_images/bike/bike_269.bmp,921654,9216,1,62.121055755023775,0.9999158979623931,True,True
openstego_images/bike/bike_269.bmp,921654,18433,2,59.086494131687466,0.9998331321218483,True,True
openstego_images/bike/bike_269.bmp,921654,27649,3,57.32941982962747,0.9997530749195872,True,True
openstego_images/bike/bike_269.bmp,921654,36866,4,56.083834929295186,0.999674130086663,True,True
openstego_images/bike/bike_083.bmp,921654,9216,1,62.054136223026575,0.9997385088418964,True,True
openstego_images/bike/bike_083.bmp,921654,18433,2,59.06114106354017,0.9994852907305685,True,True
openstego_images/bike/bike_083.bmp,921654,27649,3,57.31471175918587,0.9992398271660646,True,True
openstego_images/bike/bike_083.bmp,921654,36866,4,56.076399711671584,0.9989987624186503,True,True
openstego_images/bike/bike_009.bmp,921654,9216,1,62.08284036904125,0.999715093673429,True,True
openstego_images/bike/bike_009.bmp,921654,18433,2,59.08573079509402,0.999438547075704,True,True
openstego_images/bike/bike_009.bmp,921654,27649,3,57.327186942994345,0.9991671679012645,True,True
openstego_images/bike/bike_009.bmp,921654,36866,4,56.08054187920287,0.9989021832230991,True,True
openstego_images/bike/bike_329.bmp,921654,9216,1,62.096324326853704,0.9998716556122841,True,True
openstego_images/bike/bike_329.bmp,921654,18433,2,59.08849118502129,0.9997446909478884,True,True
openstego_images/bike/bike_329.bmp,921654,27649,3,57.337656174330846,0.9996215516150642,True,True
openstego_images/bike/bike_329.bmp,921654,36866,4,56.0914302198526,0.9995006715009964,True,True
openstego_images/bike/bike_325.bmp,921654,9216,1,62.06869795398437,0.9997921653784081,True,True
openstego_images/bike/bike_325.bmp,921654,18433,2,59.06125782820165,0.9995868973466467,True,True
openstego_images/bike/bike_325.bmp,921654,27649,3,57.32147285007354,0.9993887194842501,True,True
openstego_images/bike/bike_325.bmp,921654,36866,4,56.075518908906446,0.9991941026754128,True,True
openstego_images/bike/bike_070.bmp,921654,9216,1,62.112324791812355,0.999759406297733,True,True
openstego_images/bike/bike_070.bmp,921654,18433,2,59.102083769307676,0.9995221984862842,True,True
