Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
Error processing original_images_JPG/cars/carsgraz_401.jpg,369427,14777,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_289.jpg,174060,1740,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_289.jpg,174060,3481,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_289.jpg,174060,5221,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_289.jpg,174060,6962,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_139.jpg,156140,1561,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_139.jpg,156140,3122,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_139.jpg,156140,4684,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_139.jpg,156140,6245,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_390.jpg,300101,3001,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_390.jpg,300101,6002,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_390.jpg,300101,9003,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_390.jpg,300101,12004,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_086.jpg,158248,1582,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_086.jpg,158248,3164,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_086.jpg,158248,4747,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_086.jpg,158248,6329,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_047.jpg,259956,2599,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_047.jpg,259956,5199,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_047.jpg,259956,7798,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_047.jpg,259956,10398,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_188.jpg,303333,3033,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_188.jpg,303333,6066,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_188.jpg,303333,9099,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_188.jpg,303333,12133,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_121.jpg,167865,1678,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_121.jpg,167865,3357,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_121.jpg,167865,5035,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_121.jpg,167865,6714,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_151.jpg,211188,2111,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_151.jpg,211188,4223,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_151.jpg,211188,6335,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_151.jpg,211188,8447,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_029.jpg,255201,2552,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_029.jpg,255201,5104,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_029.jpg,255201,7656,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_029.jpg,255201,10208,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_305.jpg,177008,1770,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_305.jpg,177008,3540,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_305.jpg,177008,5310,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_305.jpg,177008,7080,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_022.jpg,255885,2558,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_022.jpg,255885,5117,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_022.jpg,255885,7676,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_022.jpg,255885,10235,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_282.jpg,211168,2111,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_282.jpg,211168,4223,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_282.jpg,211168,6335,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_282.jpg,211168,8446,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_111.jpg,157357,1573,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_111.jpg,157357,3147,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_111.jpg,157357,4720,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_111.jpg,157357,6294,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_156.jpg,238939,2389,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_156.jpg,238939,4778,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_156.jpg,238939,7168,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_156.jpg,238939,9557,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_228.jpg,297181,2971,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_228.jpg,297181,5943,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_228.jpg,297181,8915,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_228.jpg,297181,11887,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_268.jpg,255373,2553,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_268.jpg,255373,5107,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_268.jpg,255373,7661,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_268.jpg,255373,10214,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_014.jpg,182501,1825,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_014.jpg,182501,3650,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_014.jpg,182501,5475,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_014.jpg,182501,7300,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_198.jpg,361696,3616,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_198.jpg,361696,7233,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_198.jpg,361696,10850,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_198.jpg,361696,14467,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_273.jpg,161509,1615,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_273.jpg,161509,3230,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_273.jpg,161509,4845,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_273.jpg,161509,6460,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_109.jpg,178578,1785,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_109.jpg,178578,3571,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_109.jpg,178578,5357,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_109.jpg,178578,7143,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_055.jpg,250106,2501,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_055.jpg,250106,5002,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_055.jpg,250106,7503,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_055.jpg,250106,10004,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_080.jpg,245461,2454,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_080.jpg,245461,4909,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_080.jpg,245461,7363,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_080.jpg,245461,9818,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_398.jpg,256740,2567,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_398.jpg,256740,5134,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_398.jpg,256740,7702,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_398.jpg,256740,10269,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_256.jpg,163053,1630,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_256.jpg,163053,3261,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_256.jpg,163053,4891,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_256.jpg,163053,6522,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_167.jpg,214391,2143,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_167.jpg,214391,4287,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_167.jpg,214391,6431,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_167.jpg,214391,8575,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_182.jpg,253858,2538,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_182.jpg,253858,5077,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_182.jpg,253858,7615,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_182.jpg,253858,10154,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_004.jpg,337044,3370,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_004.jpg,337044,6740,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_004.jpg,337044,10111,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_004.jpg,337044,13481,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_070.jpg,355568,3555,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_070.jpg,355568,7111,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_070.jpg,355568,10667,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_070.jpg,355568,14222,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_046.jpg,212782,2127,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_046.jpg,212782,4255,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_046.jpg,212782,6383,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_046.jpg,212782,8511,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_368.jpg,116409,1164,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_368.jpg,116409,2328,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_368.jpg,116409,3492,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_368.jpg,116409,4656,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_237.jpg,202932,2029,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_237.jpg,202932,4058,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_237.jpg,202932,6087,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_237.jpg,202932,8117,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_120.jpg,219529,2195,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_120.jpg,219529,4390,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_120.jpg,219529,6585,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_120.jpg,219529,8781,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_211.jpg,263053,2630,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_211.jpg,263053,5261,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_211.jpg,263053,7891,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_211.jpg,263053,10522,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_323.jpg,253367,2533,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_323.jpg,253367,5067,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_323.jpg,253367,7601,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_323.jpg,253367,10134,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_092.jpg,214057,2140,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_092.jpg,214057,4281,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_092.jpg,214057,6421,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_092.jpg,214057,8562,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_187.jpg,355405,3554,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_187.jpg,355405,7108,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_187.jpg,355405,10662,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_187.jpg,355405,14216,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_017.jpg,264141,2641,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_017.jpg,264141,5282,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_017.jpg,264141,7924,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_017.jpg,264141,10565,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_407.jpg,277913,2779,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_407.jpg,277913,5558,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_407.jpg,277913,8337,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_407.jpg,277913,11116,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_306.jpg,223599,2235,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_306.jpg,223599,4471,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_306.jpg,223599,6707,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_306.jpg,223599,8943,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_336.jpg,244207,2442,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_336.jpg,244207,4884,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_336.jpg,244207,7326,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_336.jpg,244207,9768,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_364.jpg,160040,1600,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_364.jpg,160040,3200,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_364.jpg,160040,4801,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_364.jpg,160040,6401,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_222.jpg,195917,1959,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_222.jpg,195917,3918,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_222.jpg,195917,5877,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_222.jpg,195917,7836,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_030.jpg,281324,2813,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_030.jpg,281324,5626,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_030.jpg,281324,8439,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_030.jpg,281324,11252,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_254.jpg,206613,2066,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_254.jpg,206613,4132,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_254.jpg,206613,6198,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_254.jpg,206613,8264,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_413.jpg,470833,4708,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_413.jpg,470833,9416,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_413.jpg,470833,14124,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_413.jpg,470833,18833,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_384.jpg,230254,2302,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_384.jpg,230254,4605,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_384.jpg,230254,6907,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_384.jpg,230254,9210,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_072.jpg,390209,3902,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_072.jpg,390209,7804,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_072.jpg,390209,11706,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_072.jpg,390209,15608,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_415.jpg,345219,3452,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_415.jpg,345219,6904,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_415.jpg,345219,10356,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_415.jpg,345219,13808,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_184.jpg,353461,3534,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_184.jpg,353461,7069,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_184.jpg,353461,10603,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_184.jpg,353461,14138,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_331.jpg,234645,2346,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_331.jpg,234645,4692,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_331.jpg,234645,7039,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_331.jpg,234645,9385,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_119.jpg,213072,2130,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_119.jpg,213072,4261,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_119.jpg,213072,6392,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_119.jpg,213072,8522,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_150.jpg,226159,2261,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_150.jpg,226159,4523,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_150.jpg,226159,6784,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_150.jpg,226159,9046,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_263.jpg,230417,2304,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_263.jpg,230417,4608,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_263.jpg,230417,6912,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_263.jpg,230417,9216,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_053.jpg,239938,2399,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_053.jpg,239938,4798,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_053.jpg,239938,7198,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_053.jpg,239938,9597,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_079.jpg,323203,3232,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_079.jpg,323203,6464,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_079.jpg,323203,9696,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_079.jpg,323203,12928,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_286.jpg,223805,2238,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_286.jpg,223805,4476,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_286.jpg,223805,6714,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_286.jpg,223805,8952,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_267.jpg,257309,2573,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_267.jpg,257309,5146,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_267.jpg,257309,7719,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_267.jpg,257309,10292,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_243.jpg,270678,2706,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_243.jpg,270678,5413,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_243.jpg,270678,8120,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_243.jpg,270678,10827,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_417.jpg,343160,3431,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_417.jpg,343160,6863,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_417.jpg,343160,10294,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_417.jpg,343160,13726,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_383.jpg,169327,1693,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_383.jpg,169327,3386,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_383.jpg,169327,5079,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_383.jpg,169327,6773,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_414.jpg,380727,3807,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_414.jpg,380727,7614,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_414.jpg,380727,11421,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_414.jpg,380727,15229,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_326.jpg,217743,2177,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_326.jpg,217743,4354,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_326.jpg,217743,6532,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_326.jpg,217743,8709,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_366.jpg,173349,1733,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_366.jpg,173349,3466,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_366.jpg,173349,5200,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_366.jpg,173349,6933,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_225.jpg,282993,2829,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_225.jpg,282993,5659,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_225.jpg,282993,8489,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_225.jpg,282993,11319,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_313.jpg,189946,1899,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_313.jpg,189946,3798,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_313.jpg,189946,5698,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_313.jpg,189946,7597,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_057.jpg,265706,2657,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_057.jpg,265706,5314,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_057.jpg,265706,7971,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_057.jpg,265706,10628,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_251.jpg,238339,2383,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_251.jpg,238339,4766,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_251.jpg,238339,7150,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_251.jpg,238339,9533,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_391.jpg,336868,3368,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_391.jpg,336868,6737,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_391.jpg,336868,10106,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_391.jpg,336868,13474,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_351.jpg,181972,1819,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_351.jpg,181972,3639,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_351.jpg,181972,5459,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_351.jpg,181972,7278,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_115.jpg,163940,1639,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_115.jpg,163940,3278,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_115.jpg,163940,4918,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_115.jpg,163940,6557,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_259.jpg,137623,1376,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_259.jpg,137623,2752,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_259.jpg,137623,4128,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_259.jpg,137623,5504,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_347.jpg,217464,2174,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_347.jpg,217464,4349,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_347.jpg,217464,6523,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_347.jpg,217464,8698,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_197.jpg,299256,2992,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_197.jpg,299256,5985,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_197.jpg,299256,8977,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_197.jpg,299256,11970,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_144.jpg,155529,1555,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_144.jpg,155529,3110,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_144.jpg,155529,4665,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_144.jpg,155529,6221,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_049.jpg,242022,2420,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_049.jpg,242022,4840,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_049.jpg,242022,7260,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_049.jpg,242022,9680,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_132.jpg,229197,2291,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_132.jpg,229197,4583,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_132.jpg,229197,6875,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_132.jpg,229197,9167,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_189.jpg,303320,3033,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_189.jpg,303320,6066,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_189.jpg,303320,9099,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_189.jpg,303320,12132,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_400.jpg,285183,2851,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_400.jpg,285183,5703,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_400.jpg,285183,8555,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_400.jpg,285183,11407,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_317.jpg,262150,2621,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_317.jpg,262150,5243,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_317.jpg,262150,7864,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_317.jpg,262150,10486,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_020.jpg,290644,2906,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_020.jpg,290644,5812,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_020.jpg,290644,8719,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_020.jpg,290644,11625,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_309.jpg,157894,1578,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_309.jpg,157894,3157,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_309.jpg,157894,4736,3,0,0,False,False
